ID;LAT;LNG;BANCO;RED;DOM_GEO;TERMINALES;BARRIO;RED_CODE;RETIROS;RECARGAS
823;-34.62291375249074;-58.3916648452767;BANCO DE LA NACION ARGENTINA;LINK;1201 ENTRE RIOS AV.;2;SAN CRISTOBAL;0;0;2000
824;-34.554912244426724;-58.49595123323558;CABAL COOP. LTDA.;LINK;4491 BALBIN, RICARDO, DR. AV.;2;SAAVEDRA;0;0;2000
825;-34.555178449184055;-58.48935375037446;CABAL COOP. LTDA.;LINK;4130 BALBIN, RICARDO, DR. AV.;2;SAAVEDRA;0;0;2000
827;-34.578871240815765;-58.51299905580783;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;5500 PAZ, GRAL. AV.;2;VILLA PUEYRREDON;0;0;2000
828;-34.553063829012764;-58.48079143574123;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;3653 MANZANARES;2;SAAVEDRA;0;0;2000
829;-34.54687624690119;-58.47041311093242;BANCO DE LA NACION ARGENTINA;LINK;2443 PAROISSIEN;2;SAAVEDRA;0;0;2000
830;-34.54819206131651;-58.46904648012831;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;3802 CABILDO AV.;2;SAAVEDRA;0;0;2000
831;-34.58808848724466;-58.36902447673611;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;2002 PY, COMODORO AV.;2;RETIRO;0;0;2000
832;-34.59443369015398;-58.37356960630235;BANCO PRIVADO DE INVERSIONES;LINK;1110 ALEM, LEANDRO N. AV.;2;RETIRO;0;0;2000
833;-34.587465709705356;-58.371152975530286;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1951 DE LOS INMIGRANTES AV.;2;RETIRO;0;0;2000
834;-34.59160662499846;-58.37791290580432;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1365 ESMERALDA;2;RETIRO;0;0;2000
835;-34.59071295055108;-58.3740646659124;CABAL COOP. LTDA.;LINK;1430 RAMOS MEJIA, JOSE MARIA, DR. AV.;2;RETIRO;0;0;2000
836;-34.59961201685869;-58.382702951395636;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;760 CERRITO;2;SAN NICOLAS;0;0;2000
837;-34.59265625000239;-58.37543987229749;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;RAMOS MEJIA, JOSE MARIA, DR. AV. & DEL LIBERTADOR AV.;2;RETIRO;0;0;2000
838;-34.59508657289406;-58.38040457579445;BANCO DE LA NACION ARGENTINA;LINK;927 SANTA FE AV.;2;RETIRO;0;0;2000
839;-34.595618896975395;-58.371805179499205;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1051 ALEM, LEANDRO N. AV.;2;RETIRO;0;0;2000
840;-34.58767107780219;-58.37129401954623;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1901 DE LOS INMIGRANTES AV.;2;RETIRO;0;0;2000
841;-34.58837212175089;-58.37237564529524;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1650 RAMOS MEJIA, JOSE MARIA, DR. AV.;2;RETIRO;0;0;2000
842;-34.596252899228354;-58.38549602414365;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1055 TALCAHUANO;2;RETIRO;0;0;2000
843;-34.58575894881632;-58.370859873529035;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1950 DE LOS INMIGRANTES AV.;2;RETIRO;0;0;2000
844;-34.5939212156148;-58.378842314854005;BANCO DE LA NACION ARGENTINA;LINK;819 ARENALES;2;RETIRO;0;0;2000
847;-34.5979661355601;-58.38112923260696;BANCO DE LA NACION ARGENTINA;LINK;899 PELLEGRINI, CARLOS;2;RETIRO;0;0;2000
848;-34.59427645056555;-58.37406622248801;BANCO DE LA NACION ARGENTINA;LINK;1155 SAN MARTIN;2;RETIRO;0;0;2000
849;-34.58281018466299;-58.37416971156254;BANCO DE LA NACION ARGENTINA;LINK;ANTARTIDA ARGENTINA AV. & GENDARMERIA NACIONAL AV.;2;RETIRO;0;0;2000
850;-34.58306203299958;-58.37498040231436;BANCO DE LA NACION ARGENTINA;LINK;717 GENDARMERIA NACIONAL AV.;2;RETIRO;0;0;2000
851;-34.59347725597844;-58.393237084219464;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1326 CALLAO AV.;2;RECOLETA;0;0;2000
852;-34.59371737848133;-58.39328405802706;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1306 CALLAO AV.;2;RECOLETA;0;0;2000
854;-34.59595021224967;-58.39485681683053;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;1902 SANTA FE AV.;2;RECOLETA;0;0;2000
856;-34.62759396298467;-58.47126158266361;CABAL COOP. LTDA.;LINK;392 NAZCA AV.;2;FLORES;0;0;2000
857;-34.62394691528957;-58.46878480283049;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;2649 ARANGUREN, JUAN F., DR.;2;FLORES;0;0;2000
858;-34.619711872346414;-58.37994243499841;BANCO DE LA NACION ARGENTINA;LINK;1000 IRIGOYEN, BERNARDO DE;2;CONSTITUCION;0;0;2000
859;-34.62620328633354;-58.39103385708685;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1492 ENTRE RIOS AV.;2;CONSTITUCION;0;0;2000
860;-34.61954281703364;-58.37995682591111;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;986 IRIGOYEN, BERNARDO DE;2;CONSTITUCION;0;0;2000
861;-34.57072946825825;-58.443782941690635;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;690 CABILDO AV.;2;COLEGIALES;0;0;2000
862;-34.57542949567968;-58.45964306498741;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;3380 ELCANO AV.;2;COLEGIALES;0;0;2000
863;-34.57287182417629;-58.44627156338635;BANCO DE LA NACION ARGENTINA;LINK;2668 LACROZE, FEDERICO AV.;2;COLEGIALES;0;0;2000
864;-34.57296622761262;-58.45912828469916;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;3174 ELCANO AV.;2;COLEGIALES;0;0;2000
865;-34.58492619104;-58.45355203631901;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;3960 LACROZE, FEDERICO AV.;2;CHACARITA;0;0;2000
866;-34.58637555762827;-58.45315335433079;BANCO DE LA NACION ARGENTINA;LINK;488 FOREST AV.;2;CHACARITA;0;0;2000
867;-34.58736257223391;-58.45517593399896;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CORRIENTES AV. & LACROZE, FEDERICO AV.;2;CHACARITA;0;0;2000
868;-34.591702672003954;-58.44759855679074;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CORRIENTES AV. & DORREGO AV.;2;CHACARITA;0;0;2000
869;-34.58292313792643;-58.45274936903994;CABAL COOP. LTDA.;LINK;3763 LACROZE, FEDERICO AV.;2;CHACARITA;0;0;2000
870;-34.56402759799094;-58.43940014705341;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;1755 LACROZE, FEDERICO;2;PALERMO;0;0;2000
871;-34.58356654519524;-58.44656166319175;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;6103 CORDOBA AV.;2;CHACARITA;0;0;2000
872;-34.58956647354029;-58.388758455427336;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;366 QUINTANA, MANUEL, PRES.;2;RECOLETA;0;0;2000
873;-34.59035188407119;-58.40822662491566;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;3047 SANTA FE AV.;2;RECOLETA;0;0;2000
874;-34.597426923249486;-58.393806266460615;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1840 ALVEAR, MARCELO T. DE;2;RECOLETA;0;0;2000
875;-34.593544559517525;-58.404301372674944;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;2653 SANTA FE AV.;2;RECOLETA;0;0;2000
876;-34.59652221264913;-58.38964906806703;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1047 MONTEVIDEO;2;RECOLETA;0;0;2000
877;-34.59664982846281;-58.399006769928;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1022 URIBURU JOSE E., PRES.;2;RECOLETA;0;0;2000
878;-34.598653354387544;-58.402948130207754;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;2543 CORDOBA AV.;2;RECOLETA;0;0;2000
879;-34.598586817846424;-58.388723104770165;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1536 PARAGUAY;2;RECOLETA;0;0;2000
880;-34.59563886616832;-58.39442405523589;BANCO HIPOTECARIO S.A.;LINK;1883 SANTA FE AV.;2;RECOLETA;0;0;2000
881;-34.584769721044395;-58.4005098865307;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;2670 LAS HERAS GENERAL AV.;2;RECOLETA;0;0;2000
882;-34.586592499245484;-58.39180491422313;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1930 JUNIN;2;RECOLETA;0;0;2000
884;-34.594913644782814;-58.39995306788914;BANCO DE LA NACION ARGENTINA;LINK;2299 SANTA FE AV.;2;RECOLETA;0;0;2000
885;-34.58679219326458;-58.398267506993136;NUEVO BCO. INDUSTRIAL DE AZUL S.A.;LINK;2382 LAS HERAS GENERAL AV.;2;RECOLETA;0;0;2000
886;-34.59420080042015;-58.41206753209242;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1399 SANCHEZ DE BUSTAMANTE;2;RECOLETA;0;0;2000
887;-34.58752954344617;-58.38973079405424;BANCO DE LA NACION ARGENTINA;LINK;1936 ALVEAR AV.;2;RECOLETA;0;0;2000
888;-34.598691618472614;-58.40217573855677;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;833 LARREA;2;RECOLETA;0;0;2000
889;-34.585423863281164;-58.39978494210895;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;2564 LAS HERAS GENERAL AV.;2;RECOLETA;0;0;2000
890;-34.5959589917729;-58.395442278532364;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;1954 SANTA FE AV.;2;RECOLETA;0;0;2000
891;-34.594276224071756;-58.40355358101799;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;2600 SANTA FE AV.;2;RECOLETA;0;0;2000
892;-34.59390492827009;-58.39813307052308;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1230 URIBURU JOSE E., PRES.;2;RECOLETA;0;0;2000
893;-34.60642407252632;-58.37140804669539;BANCO DE LA PROVINCIA DE CORDOBA S.A.;LINK;337 MITRE, BARTOLOME;2;SAN NICOLAS;0;0;2000
894;-34.61120286261004;-58.36281694651424;CABAL COOP. LTDA.;LINK;1159 MANSO JUANA;2;PUERTO MADERO;0;0;2000
895;-34.62380208061933;-58.362293333872245;BANCO COLUMBIA S.A.;LINK;100 RAWSON DE DELLEPIANE, ELVIRA AV.;2;PUERTO MADERO;0;0;2000
896;-34.62271364801477;-58.364902140402386;CABAL COOP. LTDA.;LINK;2036 MOREAU DE JUSTO, ALICIA AV.;2;PUERTO MADERO;0;0;2000
897;-34.59723708277341;-58.47686897166796;BANCO COLUMBIA S.A.;LINK;2702 WARNES AV.;2;PATERNAL;0;0;2000
898;-34.637859404048044;-58.41091669077745;CABAL COOP. LTDA.;LINK;3267 CASEROS AV.;2;PARQUE PATRICIOS;0;0;2000
899;-34.6364852331502;-58.40101907624539;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;2736 CASEROS AV.;2;PARQUE PATRICIOS;0;0;2000
900;-34.63045940843063;-58.391757608220644;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1881 COMBATE DE LOS POZOS;2;PARQUE PATRICIOS;0;0;2000
901;-34.63418052606059;-58.39142331677271;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;2061 CASEROS AV.;2;PARQUE PATRICIOS;0;0;2000
902;-34.63714265025926;-58.40475144256973;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;2980 CASEROS AV.;2;PARQUE PATRICIOS;0;0;2000
903;-34.64293838898402;-58.4129731292049;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;406 ALMAFUERTE AV.;2;PARQUE PATRICIOS;0;0;2000
904;-34.6369388717145;-58.403553733612604;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;2890 CASEROS AV.;2;PARQUE PATRICIOS;0;0;2000
905;-34.63674694173194;-58.40455984694837;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;2935 CASEROS AV.;2;PARQUE PATRICIOS;0;0;2000
906;-34.63698231937603;-58.40392353830713;BANCO DE LA NACION ARGENTINA;LINK;2902 CASEROS AV.;2;PARQUE PATRICIOS;0;0;2000
907;-34.63455987836676;-58.43449533439325;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;642 ASAMBLEA AV.;2;PARQUE CHACABUCO;0;0;2000
908;-34.63185198668345;-58.42588316784335;CABAL COOP. LTDA.;LINK;1437 LA PLATA AV.;2;PARQUE CHACABUCO;0;0;2000
909;-34.634549064659666;-58.43628324257905;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;821 ASAMBLEA AV.;2;PARQUE CHACABUCO;0;0;2000
910;-34.65601699041765;-58.477028301182386;CABAL COOP. LTDA.;LINK;4735 PERON, EVA AV.;2;PARQUE AVELLANEDA;0;0;2000
911;-34.58158883170518;-58.421486126579325;BANCO DE LA NACION ARGENTINA;LINK;4162 SANTA FE AV.;2;PALERMO;0;0;2000
913;-34.57799141852501;-58.42774340873821;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;4820 SANTA FE AV.;2;PALERMO;0;0;2000
914;-34.56905819534239;-58.42600480082041;BANCO COLUMBIA S.A.;LINK;4103 DEL LIBERTADOR AV.;2;PALERMO;0;0;2000
915;-34.57816797800269;-58.42653120032641;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;SANTA FE AV. & JUSTO, JUAN B. AV.;2;PALERMO;0;0;2000
916;-34.589851950383554;-58.40568825947373;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;2951 BERUTI;2;RECOLETA;0;0;2000
917;-34.5815524089924;-58.41446911939032;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;3925 LAS HERAS GENERAL AV.;2;PALERMO;0;0;2000
918;-34.58326481115757;-58.40504307786309;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;3099 LAS HERAS GENERAL AV.;2;PALERMO;0;0;2000
919;-34.58717396483093;-58.41072096612802;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;2117 BULNES;2;PALERMO;0;0;2000
920;-34.58032111165667;-58.423314769040935;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;4358 SANTA FE AV.;2;PALERMO;0;0;2000
921;-34.58301975411707;-58.41941440745489;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;3958 SANTA FE AV.;2;PALERMO;0;0;2000
922;-34.569088197613574;-58.43651200180116;BANCO DE LA NACION ARGENTINA;LINK;813 CAMPOS, LUIS M. AV.;2;PALERMO;0;0;2000
923;-34.575195210308266;-58.40390266544251;BANCO DE LA NACION ARGENTINA;LINK;3212 SALGUERO, JERONIMO;2;PALERMO;0;0;2000
924;-34.58460360562915;-58.44433107274999;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;5991 CORDOBA AV.;2;PALERMO;0;0;2000
925;-34.591033031420935;-58.41499117749115;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;3640 MANSILLA, LUCIO NORBERTO, GENERAL;2;PALERMO;0;0;2000
926;-34.58614110515396;-58.42254707375083;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;4302 PARAGUAY;2;PALERMO;0;0;2000
927;-34.580481675032345;-58.4104349232007;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;3128 SCALABRINI ORTIZ, RAUL;2;PALERMO;0;0;2000
928;-34.57660901668742;-58.43155956869549;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;SANTA FE AV. & CARRANZA, ANGEL JUSTINIANO;2;PALERMO;0;0;2000
929;-34.58186290004555;-58.42075142219993;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;SANTA FE AV. & BORGES, JORGE LUIS;2;PALERMO;0;0;2000
930;-34.58026143887353;-58.40804981049486;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;2727 SALGUERO, JERONIMO;2;PALERMO;0;0;2000
931;-34.588345285751764;-58.41078469677301;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;3253 SANTA FE AV.;2;PALERMO;0;0;2000
932;-34.55367043733137;-58.46399524414271;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;3061 CABILDO AV.;2;NUÑEZ;0;0;2000
933;-34.554903757223755;-58.46274856937359;CABAL COOP. LTDA.;LINK;2945 CABILDO AV.;2;NUÑEZ;0;0;2000
934;-34.55547655832995;-58.462901423803245;BANCO DE LA NACION ARGENTINA;LINK;2902 CABILDO AV.;2;NUÑEZ;0;0;2000
935;-34.65140028880036;-58.41902159762285;BANCO DE LA NACION ARGENTINA;LINK;1090 LUPPI, ABRAHAM J.;2;NUEVA POMPEYA;0;0;2000
936;-34.643107226962776;-58.422445320819676;CABAL COOP. LTDA.;LINK;2428 LA PLATA AV.;2;NUEVA POMPEYA;0;0;2000
937;-34.65250978511043;-58.41607305544475;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1016 SAENZ AV.;2;NUEVA POMPEYA;0;0;2000
938;-34.64761697567075;-58.40291381312128;BANCO DE LA NACION ARGENTINA;LINK;3000 ALCORTA, AMANCIO AV.;2;NUEVA POMPEYA;0;0;2000
939;-34.64755250105581;-58.415459754253355;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;834 ALMAFUERTE AV.;2;NUEVA POMPEYA;0;0;2000
940;-34.60366944866721;-58.380975096320014;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;CORRIENTES AV. & PELLEGRINI, CARLOS;2;SAN NICOLAS;0;0;2000
941;-34.623820323660524;-58.51143029500907;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;5269 ALVAREZ JONTE AV.;2;MONTE CASTRO;0;0;2000
942;-34.62428088368485;-58.51143826756562;BANCO DE LA NACION ARGENTINA;LINK;5298 ALVAREZ JONTE AV.;2;MONTE CASTRO;0;0;2000
943;-34.60300713159455;-58.37026340794875;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;ALEM, LEANDRO N. AV. & CORRIENTES AV.;2;SAN NICOLAS;0;0;2000
944;-34.60900289910882;-58.380681884399856;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;DE MAYO AV. & IRIGOYEN, BERNARDO DE;2;MONSERRAT;0;0;2000
945;-34.61039293519098;-58.391129862840636;BANCO DE LA NACION ARGENTINA;LINK;1760 YRIGOYEN, HIPOLITO AV.;2;MONSERRAT;0;0;2000
946;-34.6104578909405;-58.369824477444716;BANCO DE LA NACION ARGENTINA;LINK;239 PASEO COLON AV.;2;MONSERRAT;0;0;2000
947;-34.611687744873365;-58.367811677802464;BANCO DE LA NACION ARGENTINA;LINK;350 AZOPARDO;2;MONSERRAT;0;0;2000
948;-34.609608945558925;-58.38688177637657;BANCO DE LA NACION ARGENTINA;LINK;1464 DE MAYO AV.;2;MONSERRAT;0;0;2000
949;-34.61598682495038;-58.39144188389549;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;624 ENTRE RIOS AV.;2;MONSERRAT;0;0;2000
950;-34.617661299489356;-58.38151117596708;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;INDEPENDENCIA AV. & LIMA;2;MONSERRAT;0;0;2000
951;-34.61197771704613;-58.380314439614295;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;312 IRIGOYEN, BERNARDO DE;2;MONSERRAT;0;0;2000
952;-34.612167751946636;-58.37655842169087;BANCO DE LA NACION ARGENTINA;LINK;738 ROCA, JULIO A., PRESIDENTE AV.;2;MONSERRAT;0;0;2000
953;-34.61306828417806;-58.37813098449657;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;840 BELGRANO AV.;2;MONSERRAT;0;0;2000
954;-34.60835693555849;-58.373891905235226;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;525 DE MAYO AV.;2;MONSERRAT;0;0;2000
955;-34.611293538595284;-58.387606893725035;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;1502 ALSINA, ADOLFO;2;MONSERRAT;0;0;2000
956;-34.6096630829228;-58.37465326316512;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;146 PERU;2;MONSERRAT;0;0;2000
957;-34.61123335756539;-58.38553125508972;BANCO DE LA NACION ARGENTINA;LINK;1356 ALSINA, ADOLFO;2;MONSERRAT;0;0;2000
958;-34.615145096058725;-58.369694640685445;BANCO DE LA NACION ARGENTINA;LINK;635 PASEO COLON AV.;2;MONSERRAT;0;0;2000
959;-34.61064350644411;-58.36982414829584;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;255 PASEO COLON AV.;2;MONSERRAT;0;0;2000
960;-34.609918596127656;-58.37507890126345;BANCO DE LA NACION ARGENTINA;LINK;169 PERU;2;MONSERRAT;0;0;2000
961;-34.654638241457576;-58.506274028387736;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;6253 ALBERDI, JUAN BAUTISTA AV.;2;MATADEROS;0;0;2000
962;-34.65311579214802;-58.503676998785025;CABAL COOP. LTDA.;LINK;5984 ALBERDI, JUAN BAUTISTA AV.;2;MATADEROS;0;0;2000
963;-34.664127254211046;-58.514383370214915;BANCO DE LA NACION ARGENTINA;LINK;12950 PAZ, GRAL. AV.;2;MATADEROS;0;0;2000
964;-34.65482020988315;-58.50652712729445;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;6299 ALBERDI, JUAN BAUTISTA AV.;2;MATADEROS;0;0;2000
965;-34.65667264045042;-58.508975441471996;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;6601 ALBERDI, JUAN BAUTISTA AV.;2;MATADEROS;0;0;2000
966;-34.650865420426946;-58.501995492959104;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;5759 ALBERDI, JUAN BAUTISTA AV.;2;MATADEROS;0;0;2000
967;-34.662696928984545;-58.499756017573254;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;2406 DE LA TORRE, LISANDRO AV.;2;MATADEROS;0;0;2000
968;-34.656386622585295;-58.507971528993686;BANCO DE LA NACION ARGENTINA;LINK;6502 ALBERDI, JUAN BAUTISTA AV.;2;MATADEROS;0;0;2000
969;-34.639703084102614;-58.52386708793318;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;61 COSQUIN;2;LINIERS;0;0;2000
970;-34.639153363238705;-58.52047890394437;BANCO DE LA NACION ARGENTINA;LINK;11078 RIVADAVIA AV.;2;LINIERS;0;0;2000
971;-34.64922195449773;-58.51566278222289;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;950 PILAR;2;LINIERS;0;0;2000
972;-34.63374166522819;-58.51953711769317;CABAL COOP. LTDA.;LINK;9200 JUSTO, JUAN B. AV.;2;LINIERS;0;0;2000
973;-34.63883255011462;-58.51968301964549;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;11059 RIVADAVIA AV.;2;LINIERS;0;0;2000
974;-34.64003123170055;-58.52281341858979;CABAL COOP. LTDA.;LINK;6837 FALCON, RAMON L.,CNEL.;2;LINIERS;0;0;2000
975;-34.63916016340211;-58.52427427179826;BANCO COLUMBIA S.A.;LINK;11342 RIVADAVIA AV.;2;LINIERS;0;0;2000
976;-34.59721397819542;-58.47544851004435;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;2650 WARNES AV.;2;PATERNAL;0;0;2000
977;-34.60386344167972;-58.46166808968893;BANCO DE LA NACION ARGENTINA;LINK;2402 SAN MARTIN AV.;2;VILLA GRAL. MITRE;0;0;2000
978;-34.63466086562419;-58.35948046035422;BANCO DE LA NACION ARGENTINA;LINK;1101 BROWN, ALTE. AV.;2;BOCA;0;0;2000
979;-34.628351676976614;-58.366001284280046;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;240 BROWN, ALTE. AV.;2;BOCA;0;0;2000
980;-34.63917962109573;-58.36164352231633;BANCO DE LA NACION ARGENTINA;LINK;1887 DON PEDRO DE MENDOZA AV.;2;BOCA;0;0;2000
981;-34.638387844403354;-58.36931505014985;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;902 REGIMIENTO DE PATRICIOS AV.;2;BOCA;0;0;2000
982;-34.62585483171822;-58.47157448652756;BANCO DE LA NACION ARGENTINA;LINK;537 NAZCA AV.;2;FLORES;0;0;2000
983;-34.6213669431095;-58.497988451266586;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1599 SEGUROLA AV.;2;FLORESTA;0;0;2000
984;-34.6183093437654;-58.50173258811399;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1949 SEGUROLA AV.;2;MONTE CASTRO;0;0;2000
985;-34.63488286848495;-58.48704927591822;BANCO PIANO S.A.;LINK;8731 RIVADAVIA AV.;2;VELEZ SARSFIELD;0;0;2000
986;-34.64361418978967;-58.45442429676168;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1307 VARELA AV.;2;FLORES;0;0;2000
987;-34.62666707074776;-58.45670976487555;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;RIVADAVIA AV. & CARABOBO AV.;2;FLORES;0;0;2000
988;-34.62909223631079;-58.46289276625366;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;6920 RIVADAVIA AV.;2;FLORES;0;0;2000
989;-34.62549449126078;-58.43239698118214;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;369 GOYENA, PEDRO AV.;2;CABALLITO;0;0;2000
990;-34.62795934182331;-58.45936282148632;BANCO PIANO S.A.;LINK;6662 RIVADAVIA AV.;2;FLORES;0;0;2000
991;-34.64133550077769;-58.45686681508795;BANCO DE LA NACION ARGENTINA;LINK;2616 PERON, EVA AV.;2;FLORES;0;0;2000
992;-34.62938919123991;-58.46392091278762;BANCO DE LA NACION ARGENTINA;LINK;7000 RIVADAVIA AV.;2;FLORES;0;0;2000
993;-34.628694921293004;-58.46149690524972;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;6824 RIVADAVIA AV.;2;FLORES;0;0;2000
994;-34.64133705776705;-58.45630591472161;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;1122 VARELA AV.;2;FLORES;0;0;2000
995;-34.62644893089867;-58.45665940417339;BANCO COLUMBIA S.A.;LINK;6391 RIVADAVIA AV.;2;FLORES;0;0;2000
996;-34.630277002100044;-58.46721777652765;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;7236 RIVADAVIA AV.;2;FLORES;0;0;2000
997;-34.626388132614274;-58.45715523620351;BANCO DE LA NACION ARGENTINA;LINK;32 BOYACA AV.;2;FLORES;0;0;2000
998;-34.630176931700916;-58.46197168917519;CABAL COOP. LTDA.;LINK;112 RIVERA INDARTE AV.;2;FLORES;0;0;2000
999;-34.62831925036393;-58.458698851901424;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;55 CAMACUA;2;FLORES;0;0;2000
1000;-34.58522674344404;-58.453675947202505;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;4000 LACROZE, FEDERICO AV.;2;CHACARITA;0;0;2000
1001;-34.61829086937026;-58.43689558421224;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;5025 RIVADAVIA AV.;2;CABALLITO;0;0;2000
1002;-34.609683614308665;-58.438361912555195;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;743 AMBROSETTI, JUAN B.;2;CABALLITO;0;0;2000
1003;-34.62482817278918;-58.451454047674446;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;6082 RIVADAVIA AV.;2;CABALLITO;0;0;2000
